序号,一级子文件夹,province,相对路径,文件名,year,topic,topic_name,topic_main_dimension,topic_secondary_code,topic_secondary_name,topic_match_strength,char_len,sentence_count,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,z_A_idx,A_share,B_cnt,B_idx,z_B_idx,B_share,C_cnt,C_idx,z_C_idx,C_share,D_cnt,D_idx,z_D_idx,D_share,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,ppp_governance_capacity_index,ppp_norm_risk_index,text_observed,text_missing
25,黑龙江（30）,黑龙江,黑龙江（30）\2022年（5）\七台河市人民政府办公室关于印发七台河市进一...(FBM-CLI.14.5565755).txt,七台河市人民政府办公室关于印发七台河市进一...(FBM-CLI.14.5565755).txt,2022.0,2,2_模式 三年_三年_行动计划_三年 行动计划,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.375,3469,61,5,14.413375612568464,0.0,0,0.0,0.0,0,0.0,0.0,3,8.648025367541077,0.0,5,14.413375612568464,0.0,16,46.122801960219086,0.0,5,14.413375612568464,0.0,2,5.765350245027386,0.0,53,152.7817814932257,1.0,2,5.765350245027386,0.0,0,0.0,0.0,3,8.648025367541077,0.0,5,14.413375612568464,-0.3167750488927052,0.0,24,69.18420294032862,0.1501894599058402,0.0,60,172.96050735082156,0.0727769876212047,1.0,5,14.413375612568462,-0.459294516238545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0312695337885534,-0.0787760229038333,1,0
26,黑龙江（30）,黑龙江,黑龙江（30）\2022年（5）\伊春市人民政府办公室关于印发伊春市进一步推...(FBM-CLI.12.6509595).txt,伊春市人民政府办公室关于印发伊春市进一步推...(FBM-CLI.12.6509595).txt,2022.0,2,2_模式 三年_三年_行动计划_三年 行动计划,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,3088,54,4,12.953367875647668,0.0,0,0.0,0.0,1,3.238341968911917,0.0,1,3.238341968911917,0.0,8,25.906735751295336,0.0,15,48.57512953367876,0.0,5,16.191709844559586,0.0,3,9.71502590673575,0.0,39,126.29533678756476,1.0,4,12.953367875647668,0.0,0,0.0,0.0,1,3.238341968911917,0.0,5,16.191709844559586,-0.2816065293543088,0.0,24,77.720207253886,0.3002462007792837,0.0,47,152.2020725388601,-0.1228566255029695,1.0,5,16.191709844559586,-0.409147358538608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0347389846926648,-0.0772525944207645,1,0
27,黑龙江（30）,黑龙江,黑龙江（30）\2022年（5）\鹤岗市人民政府办公室关于印发鹤岗市进一步推...(FBM-CLI.12.5570915).txt,鹤岗市人民政府办公室关于印发鹤岗市进一步推...(FBM-CLI.12.5570915).txt,2022.0,2,2_模式 三年_三年_行动计划_三年 行动计划,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,4576,90,4,8.741258741258742,0.0,0,0.0,0.0,0,0.0,0.0,7,15.297202797202797,0.0,5,10.926573426573428,0.0,23,50.26223776223776,0.0,10,21.853146853146853,0.0,2,4.370629370629371,0.0,55,120.1923076923077,1.0,3,6.555944055944056,0.0,0,0.0,0.0,3,6.555944055944056,0.0,4,8.741258741258742,-0.4289474118963541,0.0,35,76.48601398601399,0.2785499817309082,0.0,67,146.41608391608392,-0.1773854890720487,1.0,6,13.111888111888112,-0.4959950969095019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1092609730791648,-0.1316102014168808,1,0
28,黑龙江（30）,黑龙江,黑龙江（30）\2022年（5）\黑龙江省教育厅关于印发推广运用政府和社会资...(FBM-CLI.14.6533323).txt,黑龙江省教育厅关于印发推广运用政府和社会资...(FBM-CLI.14.6533323).txt,2022.0,2,2_模式 三年_三年_行动计划_三年 行动计划,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,2278,40,1,4.389815627743634,0.0,0,0.0,0.0,1,4.389815627743634,0.0,3,13.169446883230904,0.0,5,21.94907813871817,0.0,14,61.45741878841089,0.0,13,57.06760316066725,0.0,14,61.45741878841089,0.0,43,188.7620719929763,1.0,4,17.559262510974538,0.0,1,4.389815627743634,0.0,1,4.389815627743634,0.0,2,8.779631255487269,-0.4281885531328514,0.0,22,96.57594381035996,0.6317163208141183,0.0,70,307.2870939420544,1.338710364175093,1.0,6,26.338893766461805,-0.123007428716667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140793772854533,0.6158064187575149,1,0
29,黑龙江（30）,黑龙江,黑龙江（30）\2022年（5）\齐齐哈尔市人民政府办公室关于印发齐齐哈尔市...(FBM-CLI.14.5689394).txt,齐齐哈尔市人民政府办公室关于印发齐齐哈尔市...(FBM-CLI.14.5689394).txt,2022.0,2,2_模式 三年_三年_行动计划_三年 行动计划,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,2915,62,5,17.152658662092623,0.0,0,0.0,0.0,0,0.0,0.0,3,10.291595197255576,0.0,5,17.152658662092623,0.0,18,61.74957118353345,0.0,10,34.305317324185246,0.0,2,6.861063464837049,0.0,43,147.51286449399657,1.0,3,10.291595197255576,0.0,0,0.0,0.0,2,6.861063464837049,0.0,5,17.152658662092623,-0.2626027073185768,0.0,26,89.19382504288164,0.5019440477109864,0.0,55,188.67924528301887,0.2209150107083705,1.0,5,17.152658662092623,-0.3820496110918627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15341878370026,0.1136031491091647,1,0
30,黑龙江（30）,黑龙江,黑龙江（30）\2023年（1）\黑龙江省财政厅关于废止政府和社会资本合作(...(FBM-CLI.12.7293726).txt,黑龙江省财政厅关于废止政府和社会资本合作(...(FBM-CLI.12.7293726).txt,2023.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.875,1340,3,3,22.388059701492537,0.0,0,0.0,0.0,2,14.92537313432836,1.0,0,0.0,0.0,0,0.0,0.0,1,7.462686567164179,0.0,0,0.0,0.0,1,7.462686567164179,0.0,8,59.70149253731344,0.0,1,7.462686567164179,0.0,0,0.0,0.0,0,0.0,0.0,5,37.3134328358209,0.1360988234077905,1.0,1,7.462686567164179,-0.9348298592636588,0.0,9,67.16417910447761,-0.9242788182518452,0.0,1,7.462686567164179,-0.6552966475661574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5743366180359044,-0.8381351083605537,1,0
31,青海 19,青海,青海 19\2016（13）\海东市人民政府关于印发海东市促进民间投资平...(FBM-CLI.14.1257456).txt,海东市人民政府关于印发海东市促进民间投资平...(FBM-CLI.14.1257456).txt,2016.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.375,9140,142,16,17.5054704595186,0.0,6,6.564551422319475,0.0,7,7.658643326039387,0.0,1,1.0940919037199126,0.0,2,2.188183807439825,0.0,11,12.035010940919038,0.0,5,5.470459518599562,0.0,0,0.0,1.0,79,86.4332603938731,0.0,0,0.0,0.0,7,7.658643326039387,0.0,52,56.89277899343544,0.0,29,31.728665207877462,0.0256538879690666,0.0,14,15.317286652078776,-0.7967517086077858,0.0,84,91.90371991247268,-0.691126087848868,1.0,59,64.55142231947482,0.9545457449157984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4874079694958624,-0.1777773505136184,1,0
32,青海 19,青海,青海 19\2016（13）\青海省人民政府关于在公共服务领域推广政府和...(FBM-CLI.12.1197795).txt,青海省人民政府关于在公共服务领域推广政府和...(FBM-CLI.12.1197795).txt,2016.0,7,7_有利于_公共服务 供给_民营 资本_转变,项目识别与前端规范准入,B2,财政承受能力与物有所值论证,0.875,6563,120,2,3.047386865762608,0.0,1,1.523693432881304,0.0,15,22.855401493219563,0.0,9,13.713240895931737,0.0,8,12.189547463050433,1.0,16,24.379094926100866,0.0,8,12.189547463050433,0.0,23,35.04494895627,0.0,89,135.60871552643607,0.0,0,0.0,0.0,7,10.665854030169127,0.0,24,36.56864238915131,0.0,18,27.42648179186348,-0.0594265309994458,0.0,33,50.28188328508304,-0.1820995570888225,1.0,120,182.8432119457565,0.1659145109874627,0.0,31,47.23449641932044,0.46622662111371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0252038590336018,0.1500138583374501,1,0
33,青海 19,青海,青海 19\2016（13）\青海省人民政府关于进一步促进民间投资健康发...(FBM-CLI.12.1210561).txt,青海省人民政府关于进一步促进民间投资健康发...(FBM-CLI.12.1210561).txt,2016.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.375,7998,144,20,25.00625156289072,0.0,7,8.752188047011753,0.0,12,15.003750937734434,0.0,1,1.2503125781445363,0.0,2,2.5006251562890727,0.0,10,12.50312578144536,0.0,5,6.25156289072268,0.0,0,0.0,1.0,69,86.27156789197299,0.0,0,0.0,0.0,5,6.25156289072268,0.0,49,61.26531632908227,0.0,39,48.762190547636905,0.3625106261134908,0.0,13,16.25406351587897,-0.780283853397797,0.0,74,92.52313078269567,-0.6852885770900948,1.0,54,67.51687921980495,1.0381685151229028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3676872681248004,-0.1424679717883297,1,0
34,青海 19,青海,青海 19\2016（13）\青海省人民政府办公厅关于成立青海省政府和社...(FBM-CLI.14.1177786).txt,青海省人民政府办公厅关于成立青海省政府和社...(FBM-CLI.14.1177786).txt,2016.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.875,891,5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,11.22334455667789,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,56.11672278338945,1.0,0,0.0,0.0,0,0.0,0.0,1,11.22334455667789,0.0,0,0.0,-0.6018154382222797,0.0,1,11.22334455667789,-0.8687202298964581,0.0,5,56.11672278338945,-1.028393305471306,1.0,1,11.22334455667789,-0.5492500417801798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8329763245300147,-0.8154545257159814,1,0
35,青海 19,青海,青海 19\2016（13）\青海省人民政府办公厅转发省发展改革委关于青...(FBM-CLI.12.1165393).txt,青海省人民政府办公厅转发省发展改革委关于青...(FBM-CLI.12.1165393).txt,2016.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.625,9185,194,1,1.0887316276537833,0.0,2,2.1774632553075666,0.0,9,9.79858464888405,0.0,1,1.0887316276537833,1.0,2,2.1774632553075666,0.0,52,56.614044637996734,0.0,13,14.153511159499184,0.0,125,136.09145345672292,0.0,108,117.5830157866086,0.0,0,0.0,0.0,24,26.1295590636908,0.0,32,34.839412084921065,0.0,12,13.0647795318454,-0.3434450228273635,0.0,55,59.880239520958085,-0.0133674429062961,1.0,246,267.8279804028307,0.9668360382790384,0.0,56,60.96897114861187,0.8535243842594035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033411908484595,0.6023309932107153,1,0
36,青海 19,青海,青海 19\2016（13）\青海省人民政府办公厅转发省财政厅等部门关于...(FBM-CLI.12.1212305).txt,青海省人民政府办公厅转发省财政厅等部门关于...(FBM-CLI.12.1212305).txt,2016.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.5,16075,256,13,8.087091757387247,0.0,0,0.0,0.0,21,13.063763608087092,0.0,5,3.1104199066874028,0.0,2,1.244167962674961,0.0,26,16.174183514774494,0.0,55,34.21461897356143,0.0,10,6.2208398133748055,1.0,124,77.1384136858476,0.0,0,0.0,0.0,2,1.244167962674961,0.0,62,38.5692068429238,0.0,34,21.15085536547434,-0.1835339606500744,0.0,33,20.52877138413686,-0.7051376014356163,0.0,189,117.57387247278383,-0.4492029977742399,1.0,64,39.81337480559876,0.2569587854172483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4459581866199769,-0.2991272712642026,1,0
37,青海 19,青海,青海 19\2016（13）\青海省发展和改革委员会转发国家发展改革委关...(FBM-CLI.14.5261581).txt,青海省发展和改革委员会转发国家发展改革委关...(FBM-CLI.14.5261581).txt,2016.0,1,1_证券化_资产 证券化_国家 发展_证券,采购交易、合同安排与执行绩效,C1,社会资本采购与竞争配置,0.5,890,7,2,22.471910112359552,0.0,0,0.0,0.0,0,0.0,0.0,1,11.235955056179776,0.0,0,0.0,0.0,4,44.943820224719104,0.0,0,0.0,1.0,1,11.235955056179776,0.0,8,89.88764044943821,0.0,0,0.0,0.0,0,0.0,0.0,1,11.235955056179776,0.0,2,22.471910112359552,-0.1574086469484396,0.0,5,56.17977528089888,-0.078418909984409,0.0,9,101.12359550561798,-0.6042352605210259,1.0,1,11.235955056179776,-0.5488944389380256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2800209391512915,-0.4105162031478202,1,0
38,青海 19,青海,青海 19\2016（13）\青海省财政厅关于公布第一批政府和社会资本合...(FBM-CLI.12.1442631).txt,青海省财政厅关于公布第一批政府和社会资本合...(FBM-CLI.12.1442631).txt,2016.0,13,13_申报_第四批_第三批_申报 筛选,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.25,851,8,1,11.750881316098708,0.0,0,0.0,0.0,4,47.00352526439483,0.0,1,11.750881316098708,1.0,0,0.0,0.0,3,35.252643948296125,0.0,0,0.0,0.0,0,0.0,0.0,11,129.2596944770858,0.0,0,0.0,0.0,0,0.0,0.0,3,35.252643948296125,0.0,5,58.75440658049354,0.5601177117005101,0.0,4,47.00352526439483,-0.2397307041606976,1.0,11,129.2596944770858,-0.3390723640469683,0.0,3,35.252643948296125,0.1283509650121664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062284521690519,-0.1501507010651664,1,0
39,青海 19,青海,青海 19\2016（13）\青海省财政厅关于印发2016年财政金融和政府外债...(FBM-CLI.12.1443076).txt,青海省财政厅关于印发2016年财政金融和政府外债...(FBM-CLI.12.1443076).txt,2016.0,0,0_四川省_四川省 财政厅_综合 补助_财政厅 四川省,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.0,2905,54,8,27.538726333907057,0.0,1,3.442340791738382,0.0,0,0.0,0.0,1,3.442340791738382,0.0,2,6.884681583476764,0.0,5,17.21170395869191,0.0,0,0.0,0.0,0,0.0,0.0,19,65.40447504302927,1.0,0,0.0,0.0,0,0.0,0.0,6,20.65404475043029,0.0,9,30.98106712564544,0.0108693118815857,0.0,8,27.538726333907057,-0.5819076972799325,0.0,19,65.40447504302927,-0.9408627884157256,1.0,6,20.65404475043029,-0.2833142006265083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5039670579380241,-0.6020282287740555,1,0
40,青海 19,青海,青海 19\2016（13）\青海省财政厅关于征集政府与社会资本合作(PPP)咨...(FBM-CLI.14.1963636).txt,青海省财政厅关于征集政府与社会资本合作(PPP)咨...(FBM-CLI.14.1963636).txt,2016.0,9,9_专家_机构_咨询服务_咨询服务 机构,项目识别与前端规范准入,B2,财政承受能力与物有所值论证,0.875,1435,32,0,0.0,0.0,0,0.0,0.0,6,41.81184668989547,0.0,1,6.968641114982578,0.0,0,0.0,1.0,0,0.0,0.0,2,13.937282229965156,0.0,2,13.937282229965156,0.0,4,27.874564459930312,0.0,0,0.0,0.0,1,6.968641114982578,0.0,0,0.0,0.0,6,41.81184668989547,0.225059915576433,0.0,1,6.968641114982578,-0.9435148186046436,1.0,8,55.749128919860624,-1.0318576184763977,0.0,1,6.968641114982578,-0.6692282104612538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5834375071682026,-0.881533549180765,1,0
41,青海 19,青海,青海 19\2016（13）\青海省财政厅关于征集政府和社会资本合作(PPP)项...(FBM-CLI.12.1443121).txt,青海省财政厅关于征集政府和社会资本合作(PPP)项...(FBM-CLI.12.1443121).txt,2016.0,22,22_运用_推广 运用_运用 政府_相对,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.875,1793,34,3,16.731734523145565,0.0,0,0.0,0.0,0,0.0,0.0,4,22.30897936419409,0.0,1,5.577244841048523,0.0,1,5.577244841048523,0.0,1,5.577244841048523,0.0,4,22.30897936419409,1.0,26,145.00836586726157,0.0,0,0.0,0.0,0,0.0,0.0,1,5.577244841048523,0.0,3,16.731734523145565,-0.2709269461137596,0.0,6,33.46346904629114,-0.4777550341279232,0.0,31,172.89459007250417,0.0721557637456401,1.0,1,5.577244841048523,-0.7084641241139715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2255087388320142,-0.3713544648320848,1,0
42,青海 19,青海,青海 19\2016（13）\青海省财政厅关于第三批国家级政府和社会资本...(FBM-CLI.12.1444684).txt,青海省财政厅关于第三批国家级政府和社会资本...(FBM-CLI.12.1444684).txt,2016.0,13,13_申报_第四批_第三批_申报 筛选,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.25,1364,19,1,7.331378299120234,0.0,0,0.0,0.0,2,14.662756598240469,0.0,1,7.331378299120234,1.0,2,14.662756598240469,0.0,1,7.331378299120234,0.0,3,21.994134897360706,0.0,2,14.662756598240469,0.0,17,124.63343108504398,0.0,0,0.0,0.0,0,0.0,0.0,2,14.662756598240469,0.0,3,21.994134897360706,-0.1668571784344671,0.0,4,29.325513196480937,-0.5504972851732425,1.0,22,161.29032258064515,-0.037206276198896,0.0,2,14.662756598240469,-0.4522622343474982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2515202466022019,-0.3466552652398789,1,0
43,青海 19,青海,青海 19\2016（13）\黄南藏族自治州人民政府关于成立黄南州政府和...(FBM-CLI.14.6900741).txt,黄南藏族自治州人民政府关于成立黄南州政府和...(FBM-CLI.14.6900741).txt,2016.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.875,871,5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,11.48105625717566,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,57.4052812858783,1.0,0,0.0,0.0,0,0.0,0.0,1,11.48105625717566,0.0,0,0.0,-0.6018154382222797,0.0,1,11.48105625717566,-0.8641898458384009,0.0,5,57.4052812858783,-1.0162495500365991,1.0,1,11.48105625717566,-0.5419828424801298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8274182780324265,-0.8074740794517098,1,0
44,青海 19,青海,青海 19\2017（3）\民和回族土族自治县人民政府办公室关于成立民...(FBM-CLI.14.2350198).txt,民和回族土族自治县人民政府办公室关于成立民...(FBM-CLI.14.2350198).txt,2017.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.875,584,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,119.86301369863013,1.0,0,0.0,0.0,1,17.123287671232877,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,7,119.86301369863013,-0.4276294555963026,1.0,1,17.123287671232877,-0.382877842188105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6984877831478112,-0.6255085844697531,1,0
45,青海 19,青海,青海 19\2017（3）\青海省发展和改革委员会、青海省农牧厅关于推...(FBM-CLI.14.5261529).txt,青海省发展和改革委员会、青海省农牧厅关于推...(FBM-CLI.14.5261529).txt,2017.0,15,15_改革 委员会_国家 发展_云南省_陕西省政府,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.375,545,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,110.09174311926606,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,36.69724770642202,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,6,110.09174311926606,0.8693142319788046,0.0,2,36.69724770642202,-1.2114081670779655,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3146364577738136,-0.4026101687988374,1,0
46,青海 19,青海,青海 19\2017（3）\青海省财政厅关于青海省第二批入库政府和社会...(FBM-CLI.14.1278332).txt,青海省财政厅关于青海省第二批入库政府和社会...(FBM-CLI.14.1278332).txt,2017.0,5,5_住房_管廊_污水处理_城乡,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,12242,185,15,12.252899852965202,0.0,0,0.0,0.0,3,2.45057997059304,0.0,5,4.084299950988401,0.0,0,0.0,0.0,0,0.0,0.0,1,0.8168599901976801,0.0,0,0.0,0.0,118,96.38947884332624,1.0,0,0.0,0.0,0,0.0,0.0,3,2.45057997059304,0.0,18,14.703479823558242,-0.3110379183641308,0.0,5,4.084299950988401,-0.9942194362146252,0.0,119,97.20633883352392,-0.6411526429363394,1.0,3,2.45057997059304,-0.7966327897747734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6488033325050319,-0.8106682896419127,1,0
47,青海 19,青海,青海 19\2018（2）\青海省人民政府办公厅印发关于进一步激发民间...(FBM-CLI.14.1447352).txt,青海省人民政府办公厅印发关于进一步激发民间...(FBM-CLI.14.1447352).txt,2018.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.75,9342,123,17,18.19738813958467,0.0,3,3.211303789338471,0.0,3,3.211303789338471,0.0,4,4.281738385784629,0.0,2,2.1408691928923145,0.0,12,12.845215157353884,0.0,2,2.1408691928923145,0.0,7,7.4930421751231,1.0,60,64.22607578676943,0.0,0,0.0,0.0,4,4.281738385784629,0.0,36,38.53564547206166,0.0,23,24.619995718261613,-0.1149278864466693,0.0,18,19.26782273603083,-0.7273041605882452,0.0,69,73.85998715478485,-0.8611755480133428,1.0,40,42.81738385784629,0.3416686858201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5678025316827524,-0.4156036742604687,1,0
